2,RT BehzadDabu Your new president doesnt believe in global warming Your new Vice President believes you can electroshock the gay out
2,RT RoKhanna Thanks to Trump the U S now has a more backwards stance on climate change than North Korea They signed on to the
1,According to Taylor apparently global warming is entirely my fault
0,Palace to study PH move on climate change deal httpst co7toTuoiUNk placating ramos after his blast of duterte
2,SheWhoVotes And with climate change that will be Ohio
2,Trump is ALREADY persecuting people who work on climate change WATCH httpst coQ1TFUeh7tS
0,CNNPolitics it use to be global warming so now it is change bs
2,RT Fusion Scott Pruitt is a climate change denier who has made a career out of fighting the EPA Soon hes going to run it httpst c
0,RT BNONews Presidentelect Trump is examining how to withdraw from historic Paris deal that seeks to reduce climate change source tells
0,RT OFA The nations top medical societies say that manmade climate change is making Americans sicker httpst coqE4356FAyj ActOnClim
2,Whether or not you believe global warming is real dont you think we should be taking better care of this beautiful planet we inhabit
0,PatrickH63 heres a fact all the predictive models of the last 40 yrs based on global warming have been wrong Hjbenavi927 ScottInSC
0,Thanks Imaginary climate change is seriously triggering to me JenaFriedman GreenPartyUS httpst cotqvpU1dElD
2,RT doitfortheusa realDonaldTrump Rather than have lawyers vet your tweets why not have scientists vet your climate change agenda Pa
0,RT JoeDavidsonWP Energy Dept rejects Trumps request to name climate change workers who remain worried httpst coUuunrdl73T
2,RT Earthjustice NOAA Report 2016 was 2nd hottest year in history One more reason to fight climate change deniers in Trump Admin gt
1,Well at least climate change is really really pretty httpst coSdhcmIdlv4
1,RT EVIOM77 Young children are the most vulnerable to air pollution Forget about climate change or that our energy isnt httpst co
1,Lazarus1940 damn climate change
2,RT AbsLawson I count mark and track alligators to predict how their populations will respond to climate change and harvest pre
2,RT EnvDefenseFund These 3 charts show how climate change is the worlds biggest risk httpst coChesIY5yYs
2,Francois Hollande says global warming denier Trump must respect Paris climate accord httpst coY107v6OeTs
2,Of course they did In the same lost file with global warming evidence they had httpst coJNtGmZPdSV
2,RT mechapoetic this inability to anchor climate change to real human experience and this insistence on market solutions is inefficien
1,RT LornaBogue A visual representation of the height increase on Lee wall Additional metre on top for climate change Also the be
0,Global manmade climate change is a fraud Trump better stop listening to the tree huggers trytostopthewind
2,RT barbosaandres Humans causing climate change 170 times faster than natural causes httpst coage7bxUxct
2,future generations will study how inbred morons in the south and Midwest elected a man who denied global warming in 2016
0,RT Trump seems ready to fight the world on climate change and it could cost the US httpst cojaE77vkMp6
1,RT maybesea if global warming isnt real then explain why club penguin is shutting down
2,RT WaterkeepersCP Tell your Senators to reject Scott Pruitt for EPA A climate change denier should not be in charge of cleanwater
2,They proliferate new products but dont address climate change Capitalism is a religion and its adherents worship money
2,realjimmattis thank you for putting people over politics by talking about climate change I hope you will continue to speak the truth
0,Rex Tillerson used email alias at Exxon to talk climate change httpst coSxhqq5ILPy BBCWorld httpst coyhNlAVneFp
2,RT BillMoyersHQ All you need to know about climate change in 12 minutes httpst codlLfoUW85O
0,RT DineshDSouza The real climate change the media now has to adjust to is realDonaldTrump httpst co080YqPw1Ng
0,California politician likes climate change because our enemies live in hot places Republican assembly candidate httpst co16gM4Xe53B
0,RT NotJoshEarnest Hijackers are threatening to blow up a plane in Malta Lets hold off on blaming climate change until we know for sure
2,RT JoeBiden Johnson says the jury is still out on climate change talk about being out of it VP campaigning with russfeingold voteb
0,RT Sensiablue Chicago mayor Emanuel posts EPAs deleted climate change page httpst coMG63GjdLJD via politico
2,RT 350Australia Turnbull is in complete denial about the damage global warming has done to the Reef Still pushing for new coal pro
0,RT ClimateCentral The Paris Agreement has disappeared from the Department of Energys climate change page httpst cocYbNpR4SFW
2,RT MarkjPHL Agriculture victim of and solution to climate change httpst coPyCtfiUyFg
0,Watched this climate change documentary with leonardo di caprio Zero science all emotion Conclusion Taxes httpst cowZRznZdA8W
0,Recordbreaking climate change pushes world into uncharted territory httpst co7lK8niMXrX
0,How the EPA chief could gut the agencys climate change regulations httpst coN1rQQwS4Yw epa
0,RT sabbanms Donald Trumps most senior climate change official says humans are not primary cause of global warming httpst coOSgptyBN
0,RT NPR We believe climate change is real Shell CEO Ben van Beurden httpst coMAptcRkHwe
0,The Paris Agreement on climate change comes into action httpst co0Orn22KUNU
2,RT SilverAdie donaldtrumpis the sociopath pushing global warming 2 the tipping point leading to human extinction due to ignoranc
0,RT JavedIqbalReal Pakistan ranks seventh in the 10 countries that are most affected by climate change globally httpst cohoRD7J4oRZ
2,RT AHlMSA Screaming adopt dont shop amp global warming dont mean a damn thing if you fund animal ag Own up at least TRY not eating
0,UN meet calls for combating climate change on urgent priority httpst cohkImbvxy2b
2,tweeting FACTS about climate change is now considered an act of defiance amp resistance but thank U BadlandsNPS GoldenGateNPS amp NASAClimate
2,RT VeganiaA The good news about climate change is that we can curb it just by living vegan climate deforestation meat dairy https
1,RT styIesactor Polar bears for global warming httpst coG2T62v5YXD
2,RT Defenders ICYMI Scott Pruitt says carbon dioxide not a major cause of global warming httpst co9WhatSfqfq actonclimate httpst
1,What if climate change was brought about by witchcraft
1,SacredGeoInt Not really So there are some shills Are you saying we can nothing about climate change
2,RT ARTEMISEPHESUS global warming will kill billions but whats important is that new kinds of foods might become hip among the weste
0,Indian farmers fight against climate change using trees as a weapon httpst coGo3yOxBFmi
2,If youre looking for good news about climate change this is about the best there is right now Washington Post httpst co7nKIexUikm
0,Kim Stanley Robinsons New York 2140 is a glorious thought experiment on climate change httpst coY8NlwTzkkW httpst cocXR8oKgcB2
2,RT maoridays florida can drown global warming and natural selection is coming for yall
1,RT Hope012015 China tells Trump that climate change isnt a hoax it invented httpst coTX06PZXyzD via business Lol China schooling T
0,weather Climate change Fresh doubt over global warming pause BBC News httpst coH5GAZVlAp2 forecast
2,RT TheAuthorGuy Hmmm climate change witch hunts And still 32 days til inauguration httpst coEIOlsb20YH
2,It sucks and climate change is real but this is typical for lousy Smarch dlws
2,OtherUsesForDeadBodies Stack around your home to hold back rising sea levels due to global warming httpst coJyTUy0Tr8J
2,RT ErikSolheim The world is in a mess Top of list is climate change undeniable amp unstoppable amp faster than expected antonioguterres
0,Biden urges Canada to fight climate change despite Trump Salon httpst cos7kDLWc88w
0,Pages on climate change and LGBT rights among topics scrubbed from the White Houses website httpst coaZrq1OXabu
2,Guys we dont need to worry about Florida anymore bc global warming is a myth theyll be underwater soon enough
2,RT Pappiness Rick Perry has only done 3 things as Energy Secretary Deny climate change attack a gay student and I cant remember th
2,RT anartdecodiva Another reason to be worried about climate change by AlexVerbeek httpst co6EyQVRk0Vx
0,EPA Chief Scott Pruitt says carbon dioxide is not a primary contributor to global warming httpst coPXzz2N9Dss via AOL
0,RT guardianeco GlobalWarning 97 of academic science papers agree humans are causing climate change httpst cotexRLlWp5l httpst c
2,CenterStateCEO hoping you host bobinglis a leader on marketbased solutions for climate change carbonfee httpst cop3Mk0n3rRW
2,RT KrisSanchez realDonaldTrump That depends Your denial of climate change might kill us all
0,RT aggyk Five Pacific islands lost to rising seas as climate change hits httpst cokmnBmFANdw
0,Is there a link between climate change and diabetes httpst co0MqfNTDoEu
0,RT ScottAdamsSays Did you know the consensus of experts says climate change has been good for the planet and it will get even better
1,TheMaryseFan l so by your logic Donald and his supporters say climate change is not real so because its more than one saying it its true
0,Did Trump just change his mind on climate change Who knows httpst coTJuMY1vTQB via Verge
2,RT OsmanAkkoca I Am OSMAN AKKOCA Declaring That f The Countries Want To Stop climate change I Am n Turkey EPA httpt coewxzr
0,Pacific countries advance regional policy towards migration and climate change httpst coEjCO0RzUwg httpst coKFJAZn64Ye
1,RT MarkBaileyMP Fed EnergyEnvt Minister JoshFrydenberg refused to allow term climate change in COAG Energy Council Communique despit
2,Many of us are in the same boat Meteorologist opens up about the struggle with fighting climate change httpst coEqSPwlw5YU
2,RT SophiaBush Censoring our national parks and scientific facts about climate change Drumpf Putin would be proud 1A httpst coWe
2,RT colmtobin You just know climate change is real when its this cloudy on the first day of the Leaving Cert
2,Turnbull and the right nuts debate on climate will be biased towards climate change denial and will continue to treat Australians as idiots
2,RT arjunsethi81 2016 was the hottest year ever recorded During that year the 4 major networks devoted 50 minutes to climate change http
0,redsteeze AmeliaHammy But the left and some on the right are already claiming climate change is a national security issue Ugh
2,If trump wins that means America the most powerful country in the world will have a president that believes climate change doesnt exist
1,RT AmericanMex067 Do you believe climate change is driven by humansCO2 or is a natural cyclical phenomenon climatemarch
0,RT Rockprincess818 celebrities who couldnt drag Hillarys bloated body over the finish line are lecturing us on climate change No one l
2,RT Jaffe4Congress I know that climate change is a paramount threat to our future Time to clean house of polluters rigged science and bo
2,RT TimotheusW Harrowing read about the relentless pursuit of CSG in Australia Australia isnt tackling climate change we
2,RT noeljohnny What are actual scientists saying aboutthe EPAScottPruitt climate change hallucination this morning httpst coQ9My0U
2,RT pablorodas climatechange p2 RT Endangered with climate change to blame httpst co1lWNWChZuL COP21 COP22 climate
0,RT YEARSofLIVING How to make a profit from defeating climate change by MikeBloomberg and Mark Carney httpst coEqJsoHbU49 via guard
2,Democrats should dump this neutral term too there is a reason that everyone in South Florida says global warming httpst cos6C6YQ2DLq
1,RT WillGarber I want a climate change debate between rushlimbaugh and BillNye
1,This is the difference between Canada and the US While theyre gutting climate change from EPA site were worried httpst cobNEg4GlVAX
0,RT AlbertStienstra ClimateRealists The almost 100 Democrat vote of the very young is caused by climate change scaremongering and indoct
2,The UCDavis Muir Institute for the Environment is going BIG under new Director BenHoulton to solve climate change httpst co7JZLl9237A
1,RT spaikin Conservatives want a credible plan to tackle climate change says Michael Chong cpcldr httpst coaw4lv8xucX
1,The fact that Im wearing a tshirt and gym shorts in Michigan in February is proof that global warming is a good thing WarmTheGlobe2017
2,yakobusan Im creating a think tank for independent thinkers to solve climate change would you post also at httpst co3nG3t7oJZI
2,Another deadly consequence of climate change The spread of dangerous diseases
0,RT thinkprogress Activists march to Trump hotel urge president to wake up to climate change httpst co3pDZxZ6YIT httpst coDiEdP
0,RT openinvestco American Meteorological Society advises Scott Pruit to not mischaracterize the science of climate change httpst co
2,iansomerhalder The land unfortunately is rebelling all the exploitation for oil global warming we should all do something thanks
2,RT AlexVerbeek New coalmines will worsen poverty and escalate climate change httpst coSA7laCEPv7 climate coal
2,RT benandjerrysUK Did you know that eating pizza can help stop climate change Find out how here gt httpst coR3EorJcPIZ httpst co
0,In my opinion climate change is nothing more than a way 2 remove our money from our pockets 4 their greeny projects httpst couhlZaSzFmb
1,asunanda50 PrisonPlanet This is a stupid tweet Earthquakes are almost impossible to predict and have nothing to do with climate change
1,RT RiJizz TuckerCarlson AnnCoulter realDonaldTrump FoxNews Only 15 minutes in and youve obliterated their climate change
0,RT JohnStossel Trumps election wont stop deceitful climate change propaganda httpst coKDfK3N97AD
0,RT TheEconomist Donald Trump has promised to rip up the Paris Agreement on climate change httpst coLQ9VoOi3iM
0,12 Sydney has ONE hot night yes a BOM record amp couple hot days amp its global warming YET overlooked is the COOL springDec so far
0,RT wef Plants appear to be trying to rescue us from climate change httpst copFA1FZ7mUm httpst coijw7f7j4Va
2,RT ShadowBeatzInc My presidentelect thinks global warming is a hoax
2,RT SuperSpacedad A signpost for how bad things have gotten A sizeable chunk of the skeptics community is made up of climate change den
1,Boejarnewall global warming is real Guys Im super cereal
2,RT kyrasedgwick Devastated that the one binding agreement to combat inevitable climate change has been defanged by our new president rea
1,ajplus can this be contributed to by climate change and global warming I think this has a direct correlation
2,RT BethR27516 LOL Hint if u dont get the joke u should STFU about climate change being a hoax And take a damn physics
2,Welcome back to the Dark Ages EPA head Scott Pruitt denies that carbon dioxide causes global warming httpst cos7hfvRTYIr
2,RT ItIzBiz WTF is wrong with our species Maybe climate change amp TrumpRussia are for the better Maybe Earth needs a reboot httpst
2,RT ajplus With no climate change leadership in the White House can entrepreneurs and green energy companies redeem the U S httpst c
2,RT stubutchart Most ecological processes in terrestrial freshwater amp marine ecosystems now show responses to climate change
1,Las elecciones estadounidenses han sido como un tipping point y la eleccin de Trump como el runaway climate change impredecibilidad futura
2,RT AlongsideWild In 2016 for the first time ever a mammal species went extinct due to climate change httpst coM2fn6a5DNp ITwee
2,RT lexcanroar US peeps please get involved with climate change campaigning orgs otherwise we could globally reach a point of no retu
0,RT engadget Trump to sign sweeping rollback of Obamaera climate change rules httpst coioPYZM2rd4 httpst co4iWtB9hnv5
2,Prof Michael Mann giving a lecture on climate change Georgetown great honor to have him climatechange httpst co814LpGY6wj
0,RT FoxBusiness realDonaldTrump We will also cancel billions in global warming payments to the United Nations httpst coHxeORNHL5p
2,Why the media must make climate change a vital issue for President Trump The Guardian The Guardian Why the media httpst coxOYF23zgko
0,RT theintercept The order kills guidance requiring climate change be considered in environmental reviews for infrastructure projects http
2,GroverNorquist what do U propose to do about climate change Trump plan Just cut 100 of funding
2,We dont have the liberty or the time to debate climate change Before The Flood has its flaws but it is still extremely important
0,India to achieve climate change goal earlier than thought via rworldnews httpst coSUwXapiB4F
0,RT KatiePavlich They preach to us about open borders gun control and climate change while living in gated communities with armed g
2,tweeep global warming make sense now doesnt it
1,aoakeley Im on board climate change nerds are always fun to trounce
2,RT aroncramer Watch this Weather Channel meteorologist flawlessly take down lying climate change deniers httpst coww5SSUVeB2 via fus
2,RT blkahn These posters update classic national park scenes to show what climate change could mean for iconic landscapes
2,RT washingtonpost Opinions Another deadly consequence of climate change The spread of dangerous diseases httpst coenXD0TYSzP
2,RT WhatTheFFacts A new study has shown its 99 999 likely that global warming has been caused by human influence and greenhouse gases
2,wait hold up lemme get this straight there are people who think global warming isnt a thing
1,ABCPolitics So Hawaii will send Billions to the UN to bribe China and India to address climate change by 2030 Mahalla
2,RT thefbomb Swedish politicians troll Trump administration while signing climate change law httpst copc3QaLLZWw via HuffPostWomen
2,If youre looking for good news about climate change this is about the best there is right now httpst cosMOthWDGDF
0,Times subscribers are fleeing in wake of climate change column httpst coQNgdPbDtwx
0,realDonaldTrump promised for my vote that climate change was junk science Now hes talking to Al Gore OH HELL NO Not what I voted for
2,3 good articles about the current extent of our climate change and the potential affects if we dont make some substantial changes
2,RT ClimateGuardia 3 signs that the world is already fighting back against climate change The World Economic Forum auspol springst ht
1,They ask me what my inspiration is I said global warming
2,RT ChristopherNFox U S just signed a document calling climate change a serious threat to the Arctic amp noting the need for action http
1,Rest assured wine lovers your favourite tipple will adapt to climate change httpst coNBj6UPMMvf
2,Cyclones are VERY rare in NZ so when 1 hits as now the words of climate change deniers make me think of this song httpst couuczpbf0Ai
1,Do you experience climate change assignment
0,RT solangelebourg Donald Trump and Prince Charles in row over climate change ahead of Presidents first UK visit httpst co3gj8nTBR
2,RT nytimes California is holding itself out as a model to other states and to nations on how to fight climate change
2,RT dna MustRead Fighting climate change in an unequal world httpst coM360nyeseO EarthDayWithDNA httpst col6N648ySCL
1,Ill start the global warming and melt the ice caps with you
2,RT cr0tchley never realised republicans are immune to global warming httpst co0A3JoD6lmh
0,RT Independent Massive rivers in the sky will bring more deadly floods due global warming httpst cosDwLjjiGIu
2,SenScottWagner Your comments about global warming have embarrassed to PA How can you be that STUPID Earth movi httpst cosIMU2BlDXI
1,Now I Get It The hot debate over the Paris Agreement on climate change httpst coeQBj13Z2wG httpst co8EiV0QLQHb
0,RT Bentler httpst coejY7DoCfTt Humans on the verge of causing Earths fastest climate change in 50m years climate
1,RT larsymarrsy PSA to anyone who doesnt believe in climate change Also a PSA to everyone else that does believe httpst co69aNG
1,RT MacleansMag Would the pipeline and climate change debates been different under Jim Prentice According to his book maybe not https
0,RT CNN Scientists are scrambling to protect research on climate change energized by concerns about Trump administration
2,RT MissLilySummers Except pushing LGBT rights addressing climate change opposing Russias aggression etc etc httpst co77LxliH9I0
2,MzVelmaBeasley Also Yes climate change again we are the only nation on earth not worried
2,RT davrosz We could have had the worlds best NBN and action on climate change but instead we got Abbott and Turnbull
1,RT AOMGAUSTRALIA Conclusion theyre saving us from global warming
0,RT IndiaProgress See Donald Trump was right There is global cooling happening and not global warming httpst coJtrKL5zxOc
2,RT richardbranson Calling for bold action on climate change httpst coqqfEAz98qV TheElders httpst coRYohznljXQ
2,RT BernieSanders It would be nice to put off worrying about climate change for a few decades But the truth is we have no choice but to ac
2,RT FastCoExist Here are 100 totally achievable things we need to do to reverse global warming httpst coQ21K0mLFLH httpst coZTnAY
2,RT ClimateReality Our leaders need to listen to the science and StandWithReality on climate change Add your name now
0,RT nytimesbusiness Exxon Mobil is accusing the Rockefellers of a climate change conspiracy httpst cobaQoiIBetd
2,RT FrankTheDoorman 97 of scientists believe in climate change The other 3 think Kellyanne Conway is a scientist
2,RT pablorodas CLIMATE p2 RT Rockefeller family tried and failed to get ExxonMobil to accept climate change
0,Bush EPA chief slams Trumps climate change denying pick httpst cocOTQl5vJsC via HuffPostPol
2,RT SenSanders Will Scott Pruitt a climate change denier who received over 340 000 from fossil fuel industries combat climate change D
1,Isa siyang malaking kontribusyon sa global warming
0,NBCNews I think because he knows climate change is bogus
2,RT Dmooch97 idk how people do not believe in global warming thats wild
2,Its safe for scientists to raise some heck when it comes to climate change httpst coZgAXjB3y4o via grist
0,RT Canada to gain nice days under climate change globe to lose study CTV News
2,RT AnjaKolibri Not enough to avoid extreme climate change Only 3 EU countries pursuing policies in line with Paris agreement https
2,RT YEARSofLIVING RenewableEnergy saves us from the worst effects of climate change amp solves our economic challenges CalCEFAngelFund htt
2,ChelseaClinton I bet you its the same number that dont believe in climate change Its very scary they only believe him
0,RT EarthDefendah Climatechange Belfast Telegraph Ellie Goulding urges action on climate change ahead of Earth Hour
0,Gov Jerry Brown warns Trump that California wont back down on climate change httpst coJpHGHuu0ju
2,GiFlyBike Im creating a new think tank for climate change would you join and post your tweet also at httpst cou1UbQXLmrF
0,RT PacificStand Life liberty and the pursuit of climate change httpst coSS65X24oAd httpst coi6kR81RmrI
2,when ur enjoying the nice weather but at the same time u know its just bc of global warming httpst coricLIB1Xkh
0,Lib headlines were crashing into da moon global warming spells doom httpst codm9OHTvm3w
1,MarkChesney not once did I say C02 Mr California but CO is a polluting problem You think Im talking about global warming
1,And wo seeing it who pushes global warming Clinton media NPR Colbert Olympic Committee and I should trust them standupforscience
2,featherbeds Im creating a new think tank for climate change would you join and post your tweet also at httpst co5FRPWXpvU7
1,RT AlexCKaufman scootlet Jeff Sessions last year said climate change is a conspiracy against poor people and I g httpst cocpNOFDRBsq
2,RT gregpizarrojr Impeach President Trump since he doesnt believe in climate change StepsToReverseClimateChange
0,Humans on the verge of causing Earths fastest climate change in 50m years Dana Nuccitelli httpst conksiRPPFHs
2,RT BlissAnnHerlihy I pledge to urge U S leaders to maintain our momentum in the fight against global warming httpst cohTkdMV2nKg
2,The Taiwan government should apologize to the whole world making air pollution caused the global warming httpst coLmKM1k2uTU
2,RT KoClems StepsToReverseClimateChange animal agriculture contributes to climate change so EAT LESS MEAT reducetarian
1,RT collettesnowden auspol The current Australian governments thinking on climate change httpst coUpFmUSigOV
0,Scientists warn climate change severely underestimated httpst co31IgrAs8OQ
2,RT ProfTerryHughes Theres nowhere to hide from global warming Does a new era of bleaching beckon for Indian Ocean coral reefs https
2,RT Longreads A radical plan to fight climate change It involves bringing back the woolly mammoth httpst coaaAehcr9ht
0,RT thehill EPA flooded with phone calls after EPA head denies CO2 role in climate change report httpst coMCNFdH1ehb httpst coMux
2,RT ZachTBott Global warming and climate change isnt real so fuck the earth amiright
1,DressingCute and then I remembered global warming never mind Im packing flip flops
1,LDShadowLady well congrats Hopefully global warming wont suck again and bring snow to kill them off
2,RT f0ggie when you worried bout the Earth but this global warming lowkey bussin httpst co1k7EkvXR9s
1,VerstegenWX Fck me Im being told to turn my TV off at the wall to help fight global warming but look at all those planes in the sky
2,Trees reduce air temperature groundlevel ozone which contributes to greenhouse gas creation amp global warming
1,RT Dauhshanti Indus civilisation didnt collapse but deurbanised and migrated due to climate change Cameron Petrie httpst cockB
2,RT kurteichenwald How will climate change is a lib fraud propagandists explain that 100 large US corporations have stiffed Trump amp comm
2,ciccmaher AbbyMartin Number of people screwed by climate change 9 billion
2,RT SEIclimate NEW brief Transnational climate change impacts Entry point to enhanced global cooperation on adaptation UNFCCC
0,RT BostonGlobe At odds with scientific consensus the head of the EPA says he doesnt think carbon dioxide causes global warming
2,too bad our president elect doesnt believe in global warming lol
0,Montreal GazetteHistoric flooding in Quebec probably linked to climate change experts Scientists have httpst coVnI1ADsThk
2,RT JordanUhl EPA Chief Pruitt claims tremendous debate over whether CO2 causes global warming No debate Just misinformatio
0,RT XHNews A top Chinese envoy says China will continue its objectives policies and measures in combating climate change
2,kieszaukfans Im creating a think tank for independent thinkers to solve climate change would you post also at httpst co3nG3t7oJZI
2,RT naturebrains Dont forget Applications to tackle climate change as a NatureNet Science Fellow are due by Nov 30 httpst cokK2nMi
1,RT jeffpearlman Pretty psyched that climate change will now be ignored by America in large part because a bunch of angry people were upse
0,RT Rockprincess818 Screw the left repeal OCare ignore their global warming religion limit immigration slash entitlements These pe
0,RT ClimateGroup Germany makes climate change G20 priority httpst co3sHt7B5r44
1,China to Trump on climate change history not Chinese hoax Regan and Bush uses to complain to China about man made climate change
0,Russian President Vladimir Putin says climate change good for economy httpst coioGI5k0rwB
0,RT nytimes Spring came early Scientists say climate change is a culprit httpst coktVedZl1pX httpst coZlsmPJbT2a
2,RT Jamienzherald The Indys front page is unreal Scientists prepare to explain to president elect that climate change is real FFS
2,RT altUSEPA Trump signed EO that stands to exacerbate climate change We expect this EO to get challenged quickly httpst coxzqOgQlYmX
0,In Peru droughts give way to floods as climate change looms httpst codhQkk9VZMc
2,I get why people may not understand global warming but wouldnt you want to do what it takes to save the planet since yknow you live on it
2,Because climate change is a game show httpst co7t1RQMuBbh
1,RT 1stevedoerr1 yceek but Leonardo DiCaprio will still claim it was necessary to go to South America to find snow due to climate change
2,RT ClimateReality Our response to climate change bears on the future of our people and the wellbeing of mankind httpst coU1E2VgbAi
1,RT reallyyBecky No but Ozone and global warming and stuff httpst coWRcBCcz7yi tuesdaythought httpst coR0xytDe7wv
1,UNFCCC CarbonBubble You people do not understand climate change Decades Centuries Millions of years httpst coQbkLJ5JdJ4 climate
0,RT thehill Energy Dept tells employees to stop using the phrase climate change report httpst co8oLnJls5IW httpst coWU96YMERkl
2,I wish global warming meant that I would be warm right now There are so many reasons to hate global warming
0,RT lhfang Republican Kelly Ayotte lost millions of dollars by defying Koch brothers on climate change httpst coNK60G87Nwj by AlleenB
0,RT EcoInternet3 El Ninolinked cyclones to increase in Pacific with global warming research Reuters httpst co5wqyWpIOmQ climate e
0,RT FortuneMagazine Watch Obama addresses climate change at the 2017 Global Food Innovation Summit httpst cobN0Jwki9WR httpst coP
2,RT jackjohnson55 The environment is a silent stakeholder in everything we do and climate change is its way of speaking We cant ignore
2,RT colettebrowne Today Obama donated 500m to a climate change fund and commuted Chelsea Mannings sentence Trump was sued by a woman h
2,RT Greenpeace Inaction on climate change would be the end of the world as we know it and I have all the evidence
0,RT TheFoundingSon First Sahara desert snow in 40 years Must be global warming at work httpst coyhjMr1Ov05
2,RT SenSanders 97 of scientists agree climate change is real and that its caused by human activity Denying science is no longer an opti
2,RT ZosteraR The ocean is losing its breath and climate change is making it worse httpst cow0mzbdwYtj oceanpessimism
2,RT Forthleft2 The outages in SA were down to extraordinarily vicious storms which are partampparcel of anthropogenic climate change So mo
2,Agriculture victim of and solution to climate changegreenpeace httpst co5go8JETLzU
0,Big story climate change global cooling global warming Ask BillNye joking No its weather ask httpst coxZS2Q3xsaP
0,BernieSanders 20 trillion in debt Trumps any climate change issue Sanders is a senile old bastard that would rather see the USA bankrupt
2,Its 65 degrees how can you not believe in global warming
0,RT climatehawk1 Marine hotspots under dual threat from climate change and fishing rtmcswee CarbonBrief
2,What magic Human ingenuity at its best It shows that we can beat climate change with behavioral changes amp the use httpst coubFznjW8gv
2,RT AstroKatie Governments of several world powers are failing us on climate change We need to act without them if we want any hope for t
2,Hillary Clinton position on climate change One goal make America worlds clean energy superpower creating Jobs httpst corW0x9jSdNU
1,RT FranklinGraham When we look to the Bible it can bring about something even more important than climate changeIt can bring about a he
2,Keep in mind its November and its the Midwest You know that climate change thing The one thats not a Chinese hoax
0,Moroccan vault protects seeds from climate change and war httpst coILmYeP1432
0,RT tveitdal Bird species vanish from UK due to climate change and habitat loss httpst colC9YCf3CAB httpst co7tyFL6IB2F
2,RT unfoundation We know that gender must be considered in all climate change mitigation efforts from now on jeannettewocan EarthToMarr
2,RT AquaMarching Ancient viruses thawing out because of global warming bothers me more than I thought it would We are so fucked
1,subway guy told me climate change isnt real
2,RT MahoganyRoraima Illegal logging contributes to deforestation extend global warming causes loss of biodiversity httpst coCvYBUpw
1,My grandson n I have a global warming bet that even tho itll be 70 all next week well still have one more freezing spell by mid April
2,kelownagurl TheGoodGodAbove the scary thing Barb is that their actions take us all down Between climate change electing Trump guns etc
0,RT UniofOxford Lakes as well as oceans understanding new evidence of the impact of climate change in the Early Jurassic Period
1,stevenburns131 Are you saying he DOESNT believe in global warmingclimate change
0,RT postgreen The coming battle between economists and the Trump team over the true cost of climate change httpst coPgmOwuVDbK
2,Denying climate change ignores basic science
2,RT AbeRevere What assholery to treat action on climate change like a cliffhanger on a 2part episode of Apprentice Hes a moron
2,RT gserratomarks Trumps worst nightmare a MexicanAmerican woman scientist funded by NSF studying climate change in Mexico Read
2,politicomedia realDonaldTrump Well all reap the fucking whirlwind now especially when it comes to climate change This was last 12
0,RT WSJ Watch Bernie Sanders grills Trumps EPA pick on climate change httpst coeGxSt6v1lv
0,ELSSS 175 Conservation in fragmented landscapes under climate change by Jenny Hodgson Liverpool Peel1201PM EERCSalford BRCsalford
0,Canadas melting permafrost could accelerate global warming study suggests httpst coviNoakjkzS via YahooCanada
2,RT LOLGOP Adults are wasting valuable minutes of their lives trying to figure out if a birther thinks climate change is a hoax
2,RT jmaehre semisexuaI megswizzle This is similar to if theres ice in my drink how can global warming be real
2,Theres going to be too many jokes today but climate change isnt one of them httpst coP24I3IYAPS
0,RT Makada Pope Francis 1st said Trump is bad for wanting to build a wall amp now lectures him on climate change in his huge palace prot
0,RT TIME 50 years ago this week Worry over climate change has already begun httpst coW7tGj7DxbC
2,RT irinnews Very little has been done to tackle the bigger threat regular droughts and hurricanes caused by climate change httpst
2,RT unsilentspring We talk about waging war against climate change Well The war is on Time to join the battle JSandersNYC
2,RT InsafPK Pak is badly affected by global warming Deforestation is one of the main reason but Im proud the way we stood against the tim
2,This is why we are rightfully scared of Trump First a climate change denier as head of EPA and now this guy go do httpst co7MW3HedFV8
2,RT SenSanders We cannot afford to by led people who despite all of the scientific evidence believe that climate change is a hoax
2,RT UNEP Our future crops will face threats not only from climate change but also from the massive expansion of cities
2,Its not going to matter what bathroom ur trans grandson is going to be able to use bc theyre going to drown to death due to global warming
2,RT jimsciutto JustinTrudeau mentions UScooperation on climate change perhaps a subtle message to new POTUS
1,RT cybersygh Obamas decisive action toward climate change has been to cut oil imports by 60 then subtitute those imports with domestic
1,RT backpackingMY Negara paling rendah di dunia adalah Maldives Dijangka akan tenggelam kerana global warming pada suatu hari nanti Jom
2,Coral bleaching caused by global warming is a major threat to the habitat of hawksbills httpst coKSQyP7KHAo httpst coU1FIy3A394
2,RT Mojado420 Worried for the future of climate change
2,RT BrookeBabineau To everyone who believes that climate change is real tweet to Pres Elect Trump realDonaldTrump and let your vo
2,RT DavidCornDC This is the brilliant mind people were counting on to persuade Trump not to pull out of the Paris climate change ac
0,RT guardianscience Moores law for carbon would defeat global warming httpst cox3MXzofik9
2,If a climate change report falls in the White House does anyone hear it httpst coFouEiukFNH
2,The impact of humans and climate change can be seen in this 30year of Earth evolution httpst cohbHYkgJS2t via TIME
1,Fitzyleelee FoxNews Not only a means to an end but coincidently thats how he gauges his global warming predictions Scary people
2,RT lordstern1 My new oped in FT about Chinas leadership on climate change httpst coQiPwXuFfNb
